x,y,elevation_m
78,116,113.58
79,116,115.11
80,116,143.19
81,116,145.43
82,116,147.71
83,116,149.99
84,116,152.27
85,116,161.86
86,116,164.2
87,116,166.48
88,116,168.66
89,116,170.74
90,116,192.42
91,116,194.44
92,116,196.26
93,116,197.87
94,116,199.25
95,116,208.64
96,116,209.56
97,116,210.19
98,116,210.53
99,116,210.58
100,116,92.15
101,116,91.89
102,116,138.14
103,116,137.28
104,116,136.22
105,116,171.89
106,116,170.2
107,116,168.31
108,116,166.24
109,116,164.01
110,116,282.51
111,116,278.36
112,116,274.01
113,116,269.46
114,116,264.76
115,116,115.99
116,116,113.82
117,116,111.68
118,116,109.57
119,116,107.51
120,116,121.68
121,116,119.36
122,116,117.12
123,116,114.97
124,116,112.91
125,116,87.65
126,116,87.33
127,116,150.23
128,116,147.33
129,116,144.55
130,116,154.15
131,116,151.24
132,116,148.46
133,116,145.8
134,116,143.28
135,116,147.18
136,116,144.71
137,116,142.37
138,116,140.15
139,116,74.21
140,116,74.13
141,116,74.07
142,116,74.0
143,116,73.95
144,116,73.91
145,116,73.87
146,116,73.84
147,116,73.82
148,116,73.8
149,116,73.8
150,116,73.8
151,116,73.81
152,116,73.83
153,116,73.85
154,116,73.89
155,116,73.93
156,116,73.98
157,116,74.03
158,116,74.1
159,116,74.17
160,116,74.25
161,116,74.34
162,116,74.44
163,116,74.54
164,116,74.65
165,116,74.76
166,116,74.89
167,116,75.02
168,116,75.16
169,116,75.3
170,116,75.45
171,116,75.61
172,116,75.77
173,116,75.94
174,116,76.12
175,116,76.3
176,116,84.48
177,116,84.69
178,116,84.88
179,116,85.08
180,116,112.65
181,116,112.82
182,116,112.99
183,116,113.17
184,116,113.36
185,116,103.49
186,116,103.71
187,116,103.92
188,116,104.15
189,116,104.38
190,116,126.68
191,116,126.91
192,116,127.14
193,116,127.37
194,116,127.61
195,116,88.79
196,116,89.04
197,116,89.29
198,116,89.54
199,116,89.8
0,117,91.04
1,117,91.3
2,117,113.42
3,117,113.68
4,117,113.93
5,117,124.21
6,117,124.46
7,117,124.72
8,117,124.98
9,117,125.24
10,117,125.5
11,117,125.76
12,117,126.01
13,117,126.27
14,117,126.53
15,117,85.54
16,117,85.76
17,117,85.98
18,117,86.2
19,117,86.41
20,117,86.62
21,117,86.82
22,117,87.01
23,117,87.21
24,117,87.39
25,117,87.57
26,117,87.75
27,117,87.92
28,117,88.08
29,117,88.24
30,117,88.39
31,117,88.53
32,117,88.67
33,117,88.8
34,117,88.92
35,117,89.04
36,117,89.15
37,117,89.25
38,117,89.35
39,117,89.44
40,117,89.52
41,117,89.59
42,117,89.65
43,117,89.71
44,117,89.76
45,117,89.8
46,117,89.84
47,117,89.86
48,117,89.88
49,117,152.56
50,117,98.95
51,117,98.97
52,117,120.21
53,117,120.85
54,117,121.53
55,117,149.18
56,117,150.71
57,117,152.34
58,117,154.07
59,117,155.89
60,117,155.98
61,117,157.95
62,117,160.03
63,117,162.22
64,117,164.53
65,117,100.76
66,117,101.22
67,117,101.74
68,117,102.33
69,117,102.98
70,117,165.86
71,117,168.53
72,117,171.29
73,117,174.16
74,117,177.12
75,117,96.14
76,117,96.02
77,117,111.03
78,117,112.38
79,117,113.8
80,117,141.22
81,117,143.32
82,117,145.45
83,117,147.59
84,117,149.72
85,117,159.01
86,117,161.2
87,117,163.32
88,117,165.36
89,117,167.3
90,117,188.44
91,117,190.32
92,117,192.03
93,117,193.54
94,117,194.82
95,117,203.95
96,117,204.8
97,117,205.39
98,117,205.7
99,117,205.73
100,117,92.08
101,117,91.81
102,117,134.86
103,117,134.03
104,117,133.03
105,117,167.98
106,117,166.38
107,117,164.59
108,117,162.64
109,117,160.53
110,117,276.61
111,117,272.65
112,117,268.49
113,117,264.14
114,117,259.64
115,117,114.02
116,117,111.98
117,117,109.97
118,117,107.99
119,117,106.06
120,117,120.03
121,117,117.85
122,117,115.74
123,117,113.7
124,117,111.75
125,117,87.64
126,117,87.33
127,117,148.62
128,117,145.83
129,117,143.16
130,117,152.67
131,117,149.87
132,117,147.19
133,117,144.64
134,117,142.2
135,117,146.1
136,117,143.72
137,117,141.46
138,117,139.31
139,117,137.29
140,117,74.23
141,117,74.16
142,117,74.1
143,117,74.05
144,117,74.0
145,117,73.96
146,117,73.93
147,117,73.91
148,117,73.9
149,117,73.89
150,117,73.9
151,117,73.91
152,117,73.92
153,117,73.95
154,117,73.98
155,117,74.02
156,117,74.07
157,117,74.13
158,117,74.2
159,117,74.27
160,117,74.35
161,117,74.44
162,117,74.53
163,117,74.63
164,117,74.74
165,117,74.86
166,117,74.99
167,117,75.12
168,117,75.25
169,117,75.4
170,117,75.55
171,117,75.71
172,117,75.87
173,117,76.04
174,117,76.21
175,117,84.39
176,117,84.58
177,117,84.78
178,117,84.98
179,117,85.18
180,117,112.74
181,117,112.9
182,117,113.08
183,117,113.26
184,117,113.45
185,117,103.58
186,117,103.8
187,117,104.02
188,117,104.24
189,117,104.47
190,117,126.77
191,117,127.0
192,117,127.23
193,117,127.46
194,117,127.7
195,117,88.89
196,117,89.14
197,117,89.39
198,117,89.64
199,117,89.89
0,118,91.15
1,118,91.4
2,118,113.52
3,118,113.78
4,118,114.03
5,118,124.31
6,118,124.56
7,118,124.82
8,118,125.08
9,118,125.34
10,118,125.6
11,118,125.85
12,118,126.11
13,118,126.37
14,118,126.63
15,118,124.87
16,118,85.87
17,118,86.09
18,118,86.3
19,118,86.51
20,118,86.72
21,118,86.92
22,118,87.12
23,118,87.31
24,118,87.49
25,118,87.67
26,118,87.85
27,118,88.02
28,118,88.18
29,118,88.34
30,118,88.49
31,118,88.63
32,118,88.77
33,118,88.9
34,118,89.03
35,118,89.14
36,118,89.25
37,118,89.36
38,118,89.45
39,118,89.54
40,118,89.62
41,118,89.69
42,118,89.76
43,118,89.81
44,118,89.86
45,118,89.9
46,118,89.94
47,118,89.96
48,118,151.01
49,118,152.21
50,118,99.04
51,118,99.06
52,118,120.08
53,118,120.69
54,118,121.35
55,118,148.67
56,118,150.15
57,118,151.72
58,118,153.38
59,118,155.14
60,118,155.19
61,118,157.08
62,118,159.09
63,118,161.19
64,118,163.4
65,118,100.58
66,118,101.0
67,118,101.48
68,118,102.01
69,118,102.61
70,118,164.31
71,118,166.85
72,118,169.49
73,118,172.22
74,118,175.03
75,118,96.19
76,118,96.07
77,118,109.97
78,118,111.21
79,118,112.51
80,118,139.27
81,118,141.23
82,118,143.21
83,118,145.2
84,118,147.18
85,118,156.17
86,118,158.21
87,118,160.19
88,118,162.09
89,118,163.89
90,118,184.47
91,118,186.23
92,118,187.82
93,118,189.22
94,118,190.41
95,118,199.28
96,118,200.07
97,118,200.6
98,118,200.88
99,118,200.89
100,118,92.01
101,118,91.75
102,118,131.63
103,118,130.85
104,118,129.9
105,118,164.11
106,118,162.6
107,118,160.91
108,118,159.06
109,118,157.07
110,118,270.68
111,118,266.9
112,118,262.92
113,118,258.78
114,118,254.48
115,118,112.08
116,118,110.18
117,118,108.3
118,118,106.45
119,118,104.64
120,118,118.41
121,118,116.36
122,118,114.36
123,118,112.45
124,118,110.61
125,118,87.65
126,118,87.34
127,118,146.99
128,118,144.33
129,118,141.78
130,118,151.18
131,118,148.49
132,118,145.92
133,118,143.47
134,118,141.13
135,118,145.01
136,118,142.72
137,118,140.53
138,118,138.47
139,118,136.51
140,118,113.62
141,118,112.48
142,118,74.2
143,118,74.15
144,118,74.1
145,118,74.07
146,118,74.04
147,118,74.01
148,118,74.0
149,118,74.0
150,118,74.0
151,118,74.01
152,118,74.02
153,118,74.05
154,118,74.08
155,118,74.13
156,118,74.18
157,118,74.23
158,118,74.3
159,118,74.37
160,118,74.45
161,118,74.54
162,118,74.63
163,118,74.74
164,118,74.85
165,118,74.96
166,118,75.09
167,118,75.22
168,118,75.36
169,118,75.5
170,118,75.65
171,118,75.81
172,118,75.97
173,118,97.57
174,118,97.69
175,118,84.5
176,118,84.68
177,118,84.88
178,118,85.08
179,118,85.28
180,118,112.83
181,118,112.99
182,118,113.17
183,118,113.35
184,118,113.55
185,118,103.68
186,118,103.9
187,118,104.12
188,118,104.34
189,118,104.57
190,118,126.87
191,118,127.1
192,118,127.33
193,118,127.56
194,118,127.8
195,118,88.99
196,118,89.24
197,118,89.49
198,118,89.74
199,118,89.99
0,119,91.25
1,119,91.51
2,119,113.63
3,119,113.88
4,119,114.14
5,119,124.41
6,119,124.67
7,119,124.93
8,119,125.18
9,119,125.44
10,119,125.7
11,119,125.96
12,119,126.21
13,119,126.47
14,119,126.73
15,119,124.97
16,119,125.23
17,119,86.19
18,119,86.41
19,119,86.62
20,119,86.82
21,119,87.03
22,119,87.22
23,119,87.41
24,119,87.6
25,119,87.78
26,119,87.96
27,119,88.13
28,119,88.29
29,119,88.45
30,119,88.6
31,119,88.74
32,119,88.88
33,119,89.01
34,119,89.13
35,119,89.25
36,119,89.36
37,119,89.46
38,119,89.56
39,119,89.65
40,119,89.73
41,119,89.8
42,119,89.86
43,119,89.92
44,119,89.97
45,119,90.01
46,119,148.58
47,119,149.61
48,119,150.7
49,119,151.86
50,119,99.14
51,119,99.16
52,119,119.95
53,119,120.54
54,119,121.16
55,119,148.16
56,119,149.58
57,119,151.1
58,119,152.69
59,119,154.38
60,119,154.38
61,119,156.21
62,119,158.13
63,119,160.14
64,119,162.26
65,119,100.42
66,119,100.8
67,119,101.23
68,119,101.71
69,119,102.25
70,119,162.76
71,119,165.17
72,119,167.68
73,119,170.27
74,119,172.94
75,119,96.25
76,119,96.13
77,119,108.94
78,119,110.07
79,119,111.25
80,119,137.35
81,119,139.17
82,119,141.01
83,119,142.85
84,119,144.69
85,119,153.37
86,119,155.26
87,119,157.1
88,119,158.86
89,119,160.52
90,119,180.54
91,119,182.18
92,119,183.65
93,119,184.95
94,119,186.05
95,119,194.66
96,119,195.38
97,119,195.87
98,119,196.11
99,119,196.11
100,119,91.95
101,119,91.69
102,119,128.49
103,119,127.75
104,119,126.86
105,119,160.3
106,119,158.87
107,119,157.28
108,119,155.54
109,119,153.67
110,119,264.73
111,119,261.13
112,119,257.35
113,119,253.4
114,119,249.31
115,119,110.2
116,119,108.43
117,119,106.67
118,119,104.95
119,119,103.26
120,119,116.82
121,119,114.89
122,119,113.02
123,119,111.22
124,119,109.49
125,119,87.65
126,119,87.35
127,119,145.36
128,119,142.83
129,119,140.39
130,119,149.69
131,119,147.11
132,119,144.65
133,119,142.29
134,119,140.04
135,119,143.92
136,119,141.71
137,119,139.61
138,119,137.62
139,119,135.74
140,119,113.19
141,119,112.1
142,119,111.08
143,119,74.26
144,119,74.21
145,119,74.17
146,119,74.14
147,119,74.12
148,119,74.11
149,119,74.1
150,119,74.1
151,119,74.11
152,119,74.13
153,119,74.16
154,119,74.19
155,119,74.23
156,119,74.28
157,119,74.34
158,119,74.41
159,119,74.48
160,119,74.56
161,119,74.65
162,119,74.74
163,119,74.84
164,119,74.95
165,119,75.07
166,119,75.19
167,119,75.33
168,119,75.46
169,119,75.61
170,119,75.76
171,119,75.92
172,119,97.54
173,119,97.66
174,119,97.78
175,119,84.6
176,119,84.79
177,119,84.99
178,119,85.18
179,119,85.38
180,119,112.92
181,119,113.09
182,119,113.27
183,119,113.45
184,119,113.65
185,119,103.79
186,119,104.0
187,119,104.22
188,119,104.45
189,119,104.68
190,119,126.97
191,119,127.2
192,119,127.43
193,119,127.67
194,119,127.91
195,119,89.09
196,119,89.35
197,119,89.6
198,119,89.85
199,119,90.1
0,120,91.01
1,120,91.27
2,120,106.73
3,120,106.99
4,120,107.24
5,120,126.52
6,120,126.78
7,120,127.04
8,120,127.3
9,120,127.56
10,120,116.78
11,120,117.03
12,120,117.28
13,120,117.53
14,120,117.78
15,120,93.86
16,120,94.09
17,120,94.3
18,120,94.52
19,120,86.73
20,120,86.94
21,120,87.14
22,120,87.33
23,120,87.53
24,120,87.71
25,120,87.89
26,120,88.07
27,120,88.24
28,120,88.4
29,120,88.56
30,120,88.71
31,120,88.85
32,120,88.99
33,120,89.12
34,120,89.24
35,120,89.36
36,120,89.47
37,120,89.57
38,120,89.67
39,120,89.76
40,120,89.84
41,120,89.91
42,120,89.98
43,120,90.03
44,120,90.08
45,120,98.19
46,120,98.25
47,120,98.29
48,120,98.34
49,120,98.38
50,120,98.22
51,120,98.22
52,120,98.51
53,120,98.56
54,120,98.61
55,120,118.56
56,120,119.16
57,120,119.8
58,120,120.48
59,120,121.21
60,120,118.47
61,120,119.19
62,120,119.96
63,120,120.79
64,120,121.67
65,120,136.83
66,120,138.26
67,120,139.77
68,120,141.35
69,120,143.01
70,120,102.46
71,120,103.06
72,120,103.72
73,120,104.44
74,120,105.23
75,120,99.28
76,120,99.23
77,120,170.3
78,120,172.84
79,120,175.42
80,120,205.37
81,120,208.58
82,120,211.76
83,120,214.92
84,120,218.01
85,120,251.21
86,120,254.64
87,120,257.93
88,120,261.07
89,120,264.01
90,120,223.51
91,120,225.54
92,120,227.37
93,120,228.98
94,120,230.35
95,120,223.95
96,120,224.78
97,120,225.34
98,120,225.64
99,120,225.66
100,120,93.62
101,120,93.35
102,120,159.59
103,120,158.77
104,120,157.76
105,120,156.57
106,120,155.23
107,120,153.73
108,120,152.09
109,120,150.34
110,120,198.3
111,120,195.68
112,120,192.93
113,120,190.08
114,120,187.15
115,120,170.97
116,120,168.16
117,120,165.34
118,120,162.5
119,120,159.68
120,120,100.42
121,120,98.95
122,120,97.54
123,120,96.2
124,120,94.93
125,120,87.14
126,120,86.86
127,120,133.8
128,120,131.66
129,120,129.61
130,120,177.88
131,120,174.57
132,120,171.38
133,120,168.31
134,120,165.36
135,120,158.6
136,120,156.02
137,120,153.56
138,120,151.22
139,120,149.0
140,120,131.54
141,120,129.97
142,120,128.49
143,120,127.11
144,120,125.8
145,120,74.29
146,120,74.26
147,120,74.23
148,120,74.22
149,120,74.21
150,120,74.22
151,120,74.23
152,120,74.24
153,120,74.27
154,120,74.3
155,120,74.35
156,120,74.39
157,120,74.45
158,120,74.52
159,120,74.59
160,120,74.67
161,120,74.76
162,120,74.85
163,120,74.96
164,120,75.07
165,120,75.18
166,120,75.31
167,120,75.44
168,120,75.58
169,120,75.72
170,120,98.48
171,120,98.57
172,120,98.67
173,120,98.78
174,120,98.91
175,120,84.72
176,120,84.9
177,120,85.1
178,120,85.29
179,120,85.49
180,120,109.99
181,120,110.16
182,120,110.34
183,120,110.53
184,120,110.73
185,120,105.91
186,120,106.12
187,120,106.34
188,120,106.56
189,120,106.79
190,120,114.05
191,120,114.28
192,120,114.51
193,120,114.75
194,120,115.0
195,120,105.23
196,120,105.47
197,120,105.72
198,120,105.97
199,120,106.22
0,121,91.13
1,121,91.38
2,121,106.85
3,121,107.1
4,121,107.36
5,121,126.64
6,121,126.9
7,121,127.15
8,121,127.41
9,121,127.67
10,121,116.89
11,121,117.14
12,121,117.39
13,121,117.64
14,121,117.89
15,121,93.98
16,121,94.2
17,121,94.42
18,121,94.64
19,121,94.85
20,121,102.15
21,121,87.25
22,121,87.45
23,121,87.64
24,121,87.83
25,121,88.01
26,121,88.18
27,121,88.35
28,121,88.52
29,121,88.67
30,121,88.82
31,121,88.97
32,121,89.11
33,121,89.24
34,121,89.36
35,121,89.48
36,121,89.59
37,121,89.69
38,121,89.79
39,121,89.87
40,121,89.95
41,121,90.03
42,121,90.09
43,121,130.17
44,121,130.73
45,121,98.3
46,121,98.35
47,121,98.4
48,121,98.44
49,121,98.48
50,121,98.34
51,121,98.34
52,121,98.6
53,121,98.64
54,121,98.68
55,121,118.39
56,121,118.96
57,121,119.57
58,121,120.22
59,121,120.91
60,121,118.18
61,121,118.86
62,121,119.59
63,121,120.37
64,121,121.2
65,121,136.05
66,121,137.41
67,121,138.83
68,121,140.33
69,121,141.89
70,121,102.08
71,121,102.62
72,121,103.21
73,121,103.86
74,121,104.57
75,121,99.29
76,121,99.23
77,121,167.96
78,121,170.34
79,121,172.76
80,121,201.91
81,121,204.93
82,121,207.93
83,121,210.89
84,121,213.8
85,121,246.08
86,121,249.32
87,121,252.42
88,121,255.36
89,121,258.13
90,121,218.56
91,121,220.45
92,121,222.15
93,121,223.65
94,121,224.92
95,121,218.63
96,121,219.39
97,121,219.9
98,121,220.17
99,121,220.17
100,121,93.54
101,121,93.27
102,121,155.8
103,121,155.02
104,121,154.06
105,121,152.95
106,121,151.68
107,121,150.28
108,121,148.74
109,121,147.09
110,121,193.93
111,121,191.46
112,121,188.87
113,121,186.18
114,121,183.41
115,121,167.72
116,121,165.07
117,121,162.41
118,121,159.73
119,121,157.06
120,121,99.26
121,121,97.9
122,121,96.6
123,121,95.35
124,121,94.17
125,121,87.17
126,121,86.9
127,121,132.41
128,121,130.38
129,121,128.42
130,121,175.81
131,121,172.64
132,121,169.58
133,121,166.64
134,121,163.82
135,121,157.24
136,121,154.76
137,121,152.4
138,121,150.15
139,121,148.02
140,121,130.86
141,121,129.35
142,121,127.93
143,121,126.59
144,121,125.34
145,121,141.86
146,121,74.37
147,121,74.35
148,121,74.34
149,121,74.33
150,121,74.33
151,121,74.34
152,121,74.36
153,121,74.39
154,121,74.42
155,121,74.46
156,121,74.51
157,121,74.57
158,121,74.63
159,121,74.71
160,121,74.79
161,121,74.87
162,121,74.97
163,121,75.07
164,121,75.18
165,121,75.3
166,121,75.42
167,121,75.55
168,121,75.69
169,121,96.41
170,121,98.57
171,121,98.67
172,121,98.77
173,121,98.88
174,121,99.01
175,121,84.83
176,121,85.02
177,121,85.21
178,121,85.41
179,121,85.61
180,121,110.09
181,121,110.27
182,121,110.45
183,121,110.64
184,121,110.84
185,121,106.02
186,121,106.23
187,121,106.45
188,121,106.68
189,121,106.91
190,121,114.16
191,121,114.39
192,121,114.63
193,121,114.87
194,121,115.11
195,121,105.34
196,121,105.59
197,121,105.84
198,121,106.09
199,121,106.34
0,122,91.25
1,122,91.5
2,122,106.97
3,122,107.22
4,122,107.48
5,122,126.76
6,122,127.02
7,122,127.27
8,122,127.53
9,122,127.79
10,122,117.01
11,122,117.26
12,122,117.51
13,122,117.76
14,122,118.01
15,122,94.1
16,122,94.32
17,122,94.54
18,122,94.76
19,122,94.97
20,122,102.26
21,122,102.48
22,122,102.69
23,122,87.76
24,122,87.95
25,122,88.13
26,122,88.31
27,122,88.47
28,122,88.64
29,122,88.8
30,122,88.95
31,122,89.09
32,122,89.23
33,122,89.36
34,122,89.48
35,122,89.6
36,122,89.71
37,122,89.81
38,122,89.91
39,122,90.0
40,122,90.08
41,122,129.13
42,122,129.6
43,122,130.11
44,122,130.64
45,122,98.42
46,122,98.47
47,122,98.51
48,122,98.55
49,122,98.59
50,122,98.46
51,122,98.46
52,122,98.69
53,122,98.73
54,122,98.77
55,122,118.22
56,122,118.77
57,122,119.34
58,122,119.96
59,122,120.61
60,122,117.9
61,122,118.54
62,122,119.23
63,122,119.96
64,122,120.74
65,122,135.28
66,122,136.56
67,122,137.91
68,122,139.31
69,122,140.79
70,122,101.73
71,122,102.21
72,122,102.73
73,122,103.31
74,122,103.94
75,122,99.3
76,122,99.24
77,122,165.65
78,122,167.88
79,122,170.15
80,122,198.49
81,122,201.33
82,122,204.15
83,122,206.93
84,122,209.65
85,122,241.01
86,122,244.05
87,122,246.96
88,122,249.73
89,122,252.33
90,122,213.69
91,122,215.45
92,122,217.03
93,122,218.41
94,122,219.59
95,122,213.41
96,122,214.11
97,122,214.57
98,122,214.8
99,122,214.79
100,122,93.47
101,122,93.21
102,122,152.14
103,122,151.39
104,122,150.49
105,122,149.44
106,122,148.26
107,122,146.94
108,122,145.5
109,122,143.96
110,122,189.65
111,122,187.32
112,122,184.88
113,122,182.35
114,122,179.74
115,122,164.53
116,122,162.04
117,122,159.53
118,122,157.01
119,122,154.5
120,122,98.16
121,122,96.91
122,122,95.7
123,122,94.55
124,122,93.45
125,122,87.21
126,122,86.94
127,122,131.04
128,122,129.11
129,122,127.26
130,122,173.75
131,122,170.72
132,122,167.8
133,122,164.98
134,122,162.28
135,122,155.88
136,122,153.51
137,122,151.24
138,122,149.09
139,122,147.04
140,122,130.18
141,122,128.73
142,122,127.37
143,122,126.09
144,122,124.88
145,122,141.25
146,122,139.78
147,122,138.42
148,122,137.14
149,122,74.45
150,122,74.45
151,122,74.46
152,122,74.48
153,122,74.51
154,122,74.54
155,122,74.58
156,122,74.63
157,122,74.69
158,122,74.75
159,122,74.83
160,122,74.91
161,122,75.0
162,122,75.09
163,122,75.19
164,122,75.3
165,122,75.42
166,122,75.54
167,122,96.36
168,122,96.43
169,122,96.5
170,122,98.67
171,122,98.77
172,122,98.87
173,122,98.99
174,122,99.12
175,122,84.95
176,122,85.14
177,122,85.33
178,122,85.53
179,122,85.73
180,122,110.2
181,122,110.38
182,122,110.57
183,122,110.76
184,122,110.96
185,122,106.14
186,122,106.35
187,122,106.57
188,122,106.8
189,122,107.03
190,122,114.28
191,122,114.51
192,122,114.75
193,122,114.99
194,122,115.23
195,122,105.46
196,122,105.71
197,122,105.96
198,122,106.21
199,122,106.46
0,123,91.38
1,123,91.63
2,123,107.1
3,123,107.35
4,123,107.6
5,123,126.88
6,123,127.14
7,123,127.4
8,123,127.65
9,123,127.91
10,123,117.13
11,123,117.38
12,123,117.63
13,123,117.88
14,123,118.13
15,123,94.23
16,123,94.45
17,123,94.67
18,123,94.88
19,123,95.09
20,123,102.39
21,123,102.6
22,123,102.81
23,123,103.02
24,123,103.22
25,123,97.89
26,123,88.43
27,123,88.6
28,123,88.76
29,123,88.92
30,123,89.07
31,123,89.22
32,123,89.35
33,123,89.48
34,123,89.61
35,123,89.73
36,123,89.84
37,123,89.94
38,123,130.06
39,123,130.48
40,123,128.66
41,123,129.1
42,123,129.56
43,123,130.05
44,123,130.56
45,123,98.54
46,123,98.59
47,123,98.63
48,123,98.67
49,123,98.7
50,123,98.58
51,123,98.58
52,123,98.8
53,123,98.83
54,123,98.86
55,123,118.06
56,123,118.58
57,123,119.13
58,123,119.71
59,123,120.32
60,123,117.63
61,123,118.23
62,123,118.88
63,123,119.56
64,123,120.29
65,123,134.53
66,123,135.73
67,123,136.99
68,123,138.32
69,123,139.7
70,123,101.41
71,123,101.83
72,123,102.29
73,123,102.8
74,123,103.35
75,123,99.32
76,123,99.25
77,123,163.38
78,123,165.47
79,123,167.58
80,123,195.13
81,123,197.79
82,123,200.43
83,123,203.03
84,123,205.58
85,123,236.01
86,123,238.87
87,123,241.6
88,123,244.19
89,123,246.62
90,123,208.92
91,123,210.55
92,123,212.02
93,123,213.3
94,123,214.38
95,123,208.32
96,123,208.95
97,123,209.37
98,123,209.57
99,123,209.54
100,123,93.41
101,123,93.15
102,123,148.61
103,123,147.91
104,123,147.06
105,123,146.07
106,123,144.96
107,123,143.73
108,123,142.39
109,123,140.94
110,123,185.48
111,123,183.29
112,123,180.99
113,123,178.61
114,123,176.15
115,123,161.43
116,123,159.09
117,123,156.73
118,123,154.36
119,123,152.0
120,123,97.13
121,123,95.97
122,123,94.86
123,123,93.79
124,123,92.78
125,123,87.25
126,123,86.99
127,123,129.7
128,123,127.87
129,123,126.12
130,123,171.71
131,123,168.82
132,123,166.02
133,123,163.33
134,123,160.75
135,123,154.53
136,123,152.26
137,123,150.09
138,123,148.02
139,123,146.06
140,123,129.51
141,123,128.12
142,123,126.82
143,123,125.59
144,123,124.43
145,123,140.63
146,123,139.23
147,123,137.91
148,123,136.69
149,123,135.55
150,123,83.23
151,123,74.59
152,123,74.61
153,123,74.63
154,123,74.67
155,123,74.71
156,123,74.76
157,123,74.82
158,123,74.88
159,123,74.95
160,123,75.03
161,123,75.12
162,123,75.22
163,123,75.32
164,123,123.25
165,123,96.37
166,123,96.41
167,123,96.46
168,123,96.53
169,123,96.61
170,123,98.78
171,123,98.87
172,123,98.98
173,123,99.1
174,123,99.23
175,123,85.08
176,123,85.27
177,123,85.46
178,123,85.65
179,123,85.86
180,123,110.32
181,123,110.5
182,123,110.68
183,123,110.88
184,123,111.08
185,123,106.26
186,123,106.47
187,123,106.69
188,123,106.92
189,123,107.15
190,123,114.4
191,123,114.63
192,123,114.87
193,123,115.11
194,123,115.36
195,123,105.59
196,123,105.84
197,123,106.09
198,123,106.34
199,123,106.59
0,124,91.51
1,124,91.76
2,124,107.23
3,124,107.48
4,124,107.73
5,124,127.01
6,124,127.27
7,124,127.52
8,124,127.78
9,124,128.04
10,124,117.26
11,124,117.51
12,124,117.76
13,124,118.01
14,124,118.25
15,124,94.36
16,124,94.58
17,124,94.8
18,124,95.01
19,124,95.22
20,124,102.51
21,124,102.73
22,124,102.94
23,124,103.14
24,124,103.35
25,124,98.02
26,124,98.2
27,124,129.66
28,124,129.94
29,124,130.23
30,124,111.78
31,124,112.0
32,124,112.22
33,124,112.43
34,124,112.65
35,124,128.97
36,124,129.32
37,124,129.69
38,124,130.07
39,124,130.48
40,124,128.66
41,124,129.08
42,124,129.52
43,124,129.99
44,124,130.49
45,124,98.67
46,124,98.71
47,124,98.75
48,124,98.79
49,124,98.82
50,124,98.71
51,124,98.71
52,124,98.9
53,124,98.93
54,124,98.95
55,124,117.91
56,124,118.4
57,124,118.91
58,124,119.46
59,124,120.05
60,124,117.36
61,124,117.93
62,124,118.53
63,124,119.18
64,124,119.86
65,124,133.78
66,124,134.91
67,124,136.1
68,124,137.34
69,124,138.64
70,124,101.11
71,124,101.48
72,124,101.88
73,124,102.32
74,124,102.81
75,124,99.35
76,124,99.27
77,124,161.17
78,124,163.12
79,124,165.08
80,124,191.83
81,124,194.32
82,124,196.78
83,124,199.21
84,124,201.6
85,124,231.11
86,124,233.78
87,124,236.33
88,124,238.75
89,124,241.02
90,124,204.28
91,124,205.79
92,124,207.14
93,124,208.32
94,124,209.32
95,124,203.37
96,124,203.95
97,124,204.32
98,124,204.48
99,124,204.44
100,124,93.36
101,124,93.1
102,124,145.24
103,124,144.57
104,124,143.77
105,124,142.85
106,124,141.81
107,124,140.65
108,124,139.4
109,124,138.06
110,124,181.43
111,124,179.37
112,124,177.21
113,124,174.97
114,124,172.67
115,124,158.42
116,124,156.22
117,124,154.01
118,124,151.79
119,124,149.57
120,124,96.17
121,124,95.1
122,124,94.07
123,124,93.09
124,124,92.16
125,124,87.29
126,124,87.04
127,124,128.39
128,124,126.67
129,124,125.01
130,124,169.69
131,124,166.93
132,124,164.27
133,124,161.7
134,124,159.23
135,124,153.19
136,124,151.02
137,124,148.95
138,124,146.97
139,124,145.09
140,124,128.85
141,124,127.52
142,124,126.27
143,124,125.09
144,124,123.99
145,124,140.02
146,124,138.68
147,124,137.42
148,124,136.24
149,124,135.15
150,124,83.36
151,124,83.35
152,124,95.2
153,124,95.01
154,124,94.84
155,124,98.24
156,124,98.07
157,124,97.93
158,124,97.8
159,124,97.7
160,124,124.29
161,124,123.97
162,124,123.7
163,124,123.46
164,124,123.26
165,124,96.47
166,124,96.51
167,124,96.56
168,124,96.63
169,124,96.72
170,124,98.88
171,124,98.98
172,124,99.09
173,124,99.21
174,124,99.35
175,124,85.21
176,124,85.4
177,124,85.59
178,124,85.78
179,124,85.99
180,124,110.44
181,124,110.62
182,124,110.81
183,124,111.0
184,124,111.2
185,124,106.38
186,124,106.6
187,124,106.82
188,124,107.05
189,124,107.28
190,124,114.53
191,124,114.76
192,124,115.0
193,124,115.24
194,124,115.48
195,124,105.72
196,124,105.97
197,124,106.22
198,124,106.47
199,124,106.72
0,125,91.09
1,125,91.34
2,125,91.6
3,125,91.85
4,125,92.1
5,125,92.45
6,125,92.7
7,125,92.95
8,125,93.19
9,125,93.44
10,125,95.08
11,125,95.32
12,125,95.56
13,125,95.79
14,125,96.02
15,125,94.49
16,125,94.71
17,125,94.93
18,125,95.15
19,125,95.36
20,125,95.56
21,125,95.77
22,125,95.96
23,125,96.15
24,125,96.34
25,125,98.26
